,Season,Date,Player,Team,Game,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,ORB,DRB,RB,AST,STL,BLK,TOV,PF,PTS
35221,2,2008-12-20,2867,43,1696,37.35,10,20,2,5,3,4,0,3,3,13,1,1,2,2,25
35222,2,2008-12-20,2497,43,1696,32.2367,10,19,2,8,0,3,1,6,7,4,0,1,1,1,22
35223,2,2008-12-20,382,34,1697,2.51667,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0
35224,2,2008-12-20,813,16,1695,26.4667,5,7,1,2,3,3,0,1,1,2,1,0,2,3,14
35225,2,2008-12-20,3148,34,1697,30.6167,6,14,1,6,0,0,0,3,3,4,0,0,3,4,13
35226,2,2008-12-20,690,23,1698,26.1467,0,3,0,1,2,2,2,1,3,0,0,1,1,2,2
35227,2,2008-12-20,4583,23,1698,20.8667,5,8,3,5,1,2,0,2,2,3,1,0,0,4,14
35228,2,2008-12-20,4335,23,1698,33.9367,8,23,5,13,8,12,4,6,10,4,4,0,6,4,29
35229,2,2008-12-20,3845,23,1698,5.33333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2
35230,2,2008-12-20,886,25,1698,11.2267,4,4,4,4,0,0,0,3,3,3,0,0,1,0,12
35231,2,2008-12-20,2875,25,1698,16.9333,1,4,0,2,2,2,0,3,3,2,0,1,1,1,4
35232,2,2008-12-20,3650,25,1698,7.11667,0,1,0,1,0,0,1,2,3,0,0,0,1,0,0
35233,2,2008-12-20,546,23,1698,30.85,5,8,0,1,6,7,2,0,2,5,1,0,2,0,16
35234,2,2008-12-20,4710,25,1698,26.35,10,17,2,7,5,6,1,1,2,3,3,0,2,5,27
35235,2,2008-12-20,1066,25,1698,20.49,4,5,1,2,0,0,0,1,1,9,2,0,1,2,9
35236,2,2008-12-20,1961,25,1698,24.2067,11,14,1,1,2,2,0,4,4,0,0,0,1,2,25
35237,2,2008-12-20,4023,25,1698,23.8167,6,10,2,4,2,3,0,4,4,1,1,2,1,4,16
35238,2,2008-12-20,1912,25,1698,22.3667,2,4,0,0,3,4,1,3,4,4,1,0,4,5,7
35239,2,2008-12-20,330,25,1698,28.4633,5,11,1,2,7,7,0,4,4,5,3,1,3,0,18
35240,2,2008-12-20,4406,25,1698,4.56667,1,3,0,2,0,0,0,1,1,0,0,0,0,0,2
35241,2,2008-12-20,2100,25,1698,28.7333,3,6,0,1,0,0,5,7,12,0,0,2,6,3,6
35242,2,2008-12-20,2093,25,1698,25.73,1,5,0,1,0,0,1,4,5,5,1,1,2,2,2
35243,2,2008-12-20,1029,23,1698,17.4,1,5,0,1,2,2,2,1,3,1,0,1,1,3,4
35244,2,2008-12-20,2535,23,1698,5.06667,1,1,1,1,0,0,0,1,1,0,0,0,1,0,3
35245,2,2008-12-20,868,23,1698,28.6667,4,10,1,2,1,2,0,4,4,0,0,0,0,3,10
35246,2,2008-12-20,4170,34,1697,30.05,5,14,4,9,0,0,3,7,10,2,1,1,2,5,14
35247,2,2008-12-20,1373,34,1697,10.5083,1,5,0,3,1,1,0,3,3,1,0,1,4,0,3
35248,2,2008-12-20,2454,33,1697,28.6667,1,7,0,5,0,0,1,1,2,3,0,0,1,0,2
35249,2,2008-12-20,3635,33,1697,13.3667,0,6,0,3,0,0,1,0,1,1,1,0,1,0,0
35250,2,2008-12-20,3241,33,1697,32.7333,10,15,5,7,0,1,1,3,4,1,0,2,1,6,25
35251,2,2008-12-20,3729,33,1697,1.08333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35252,2,2008-12-20,2320,33,1697,20.7833,4,7,0,1,4,4,5,7,12,1,2,2,1,3,12
35253,2,2008-12-20,2239,33,1697,5.51667,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
35254,2,2008-12-20,4737,33,1697,38.9,5,14,2,8,5,6,0,4,4,6,3,0,2,2,17
35255,2,2008-12-20,2232,33,1697,33.9,6,11,3,5,2,2,1,14,15,2,1,2,0,4,17
35256,2,2008-12-20,1339,33,1697,1.08333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35257,2,2008-12-20,221,33,1697,34.55,10,26,3,5,7,10,1,9,10,5,3,3,2,4,30
35258,2,2008-12-20,4398,33,1697,7.03333,0,4,0,2,2,2,0,2,2,1,0,0,0,0,2
35259,2,2008-12-20,4655,33,1697,21.3,2,7,1,3,0,0,0,1,1,1,0,0,2,3,5
35260,2,2008-12-20,1666,23,1698,28.0833,6,11,1,3,1,1,1,2,3,4,3,0,4,0,14
35261,2,2008-12-20,1081,23,1698,18.2667,3,6,2,5,0,0,0,4,4,2,2,0,2,2,8
35262,2,2008-12-20,3659,23,1698,25.3833,2,9,1,6,4,4,0,2,2,2,1,2,1,4,9
35263,2,2008-12-20,3348,34,1697,17.3833,3,6,1,3,0,0,0,1,1,0,0,0,2,0,7
35264,2,2008-12-20,4107,16,1695,32.85,8,17,4,8,2,2,0,5,5,4,0,0,3,3,22
35265,2,2008-12-20,553,33,1697,1.08333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35266,2,2008-12-20,1891,16,1695,30.75,9,15,0,0,0,2,6,8,14,0,0,2,1,4,18
35267,2,2008-12-20,771,15,1691,23.0,3,11,2,4,0,0,0,4,4,2,0,0,3,3,8
35268,2,2008-12-20,2219,15,1691,25.9,4,10,2,4,2,3,1,9,10,4,1,0,3,0,12
35269,2,2008-12-20,2547,15,1691,30.15,4,11,2,5,0,0,1,3,4,5,0,0,3,0,10
35270,2,2008-12-20,4142,15,1691,12.2167,2,5,1,3,0,0,0,0,0,3,0,0,1,3,5
35271,2,2008-12-20,4271,6,1692,20.2167,7,12,2,5,1,2,1,3,4,3,1,0,3,4,17
35272,2,2008-12-20,1421,6,1692,11.9,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0
35273,2,2008-12-20,4452,6,1692,36.2333,6,10,0,0,2,2,3,4,7,1,2,4,1,5,14
35274,2,2008-12-20,1254,15,1691,7.16667,1,3,1,2,1,2,0,0,0,1,0,0,1,0,4
35275,2,2008-12-20,1004,6,1692,25.5333,5,11,4,7,2,2,0,4,4,1,1,0,2,3,16
35276,2,2008-12-20,2439,6,1692,39.5833,4,8,3,6,2,2,2,15,17,4,1,1,3,4,13
35277,2,2008-12-20,2629,6,1692,28.9317,4,7,1,1,0,0,1,8,9,4,2,3,1,5,9
35278,2,2008-12-20,863,16,1695,33.7667,5,8,0,2,5,6,0,4,4,10,4,0,3,2,15
35279,2,2008-12-20,247,6,1692,36.1,11,21,4,7,5,6,3,1,4,2,2,0,3,1,31
35280,2,2008-12-20,1473,6,1692,0.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35281,2,2008-12-20,2966,6,1692,13.0167,1,6,0,3,0,0,0,2,2,1,1,0,2,1,2
35282,2,2008-12-20,2975,11,1693,8.53333,0,1,0,0,0,0,1,1,2,2,1,0,1,1,0
35283,2,2008-12-20,2666,6,1692,27.9,2,7,0,1,3,4,2,1,3,5,2,1,2,1,7
35284,2,2008-12-20,2111,15,1691,27.4333,6,11,0,0,0,0,7,2,9,2,1,1,1,2,12
35285,2,2008-12-20,1344,15,1691,16.4667,3,5,1,3,0,0,0,7,7,3,1,1,0,1,7
35286,2,2008-12-20,2733,15,1691,5.63333,3,3,0,0,0,0,0,2,2,0,0,0,0,1,6
35287,2,2008-12-20,610,2,1691,17.1833,3,5,1,3,4,4,1,2,3,2,0,0,1,2,11
35288,2,2008-12-20,3142,2,1691,20.8167,7,10,1,3,1,1,2,4,6,1,1,1,2,1,16
35289,2,2008-12-20,481,2,1691,21.6833,4,8,2,4,1,2,2,3,5,1,1,0,2,0,11
35290,2,2008-12-20,4016,2,1691,14.37,2,5,2,5,0,0,0,1,1,0,0,0,1,2,6
35291,2,2008-12-20,1456,2,1691,25.1667,6,8,1,2,2,2,0,5,5,4,3,0,1,3,15
35292,2,2008-12-20,4191,2,1691,27.1833,1,4,1,3,2,2,0,4,4,2,0,2,0,4,5
35293,2,2008-12-20,2150,2,1691,17.3833,0,3,0,3,0,0,0,4,4,1,3,0,0,2,0
35294,2,2008-12-20,846,2,1691,21.95,1,2,0,0,0,0,1,3,4,3,0,1,1,0,2
35295,2,2008-12-20,2228,2,1691,23.9833,12,20,2,5,3,7,1,3,4,4,1,1,1,1,29
35296,2,2008-12-20,764,2,1691,5.21667,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
35297,2,2008-12-20,1314,2,1691,2.76667,0,0,0,0,0,0,0,1,1,2,1,0,1,1,0
35298,2,2008-12-20,3895,2,1691,22.6667,8,12,3,4,5,6,1,1,2,6,1,0,1,1,24
35299,2,2008-12-20,4744,15,1691,5.63333,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0
35300,2,2008-12-20,1881,15,1691,18.2167,5,9,3,6,0,0,0,0,0,3,2,0,1,0,13
35301,2,2008-12-20,2022,15,1691,14.9333,3,3,2,2,0,0,1,5,6,1,1,1,1,2,8
35302,2,2008-12-20,2784,15,1691,25.0,4,9,1,4,6,8,0,0,0,2,1,0,1,4,15
35303,2,2008-12-20,1445,15,1691,28.25,3,8,0,2,2,2,1,1,2,1,3,0,3,2,8
35304,2,2008-12-20,2358,11,1693,34.3333,7,16,3,6,1,2,0,7,7,8,0,0,4,5,18
35305,2,2008-12-20,743,11,1693,41.8,11,22,6,14,0,0,0,5,5,3,0,0,3,0,28
35306,2,2008-12-20,3460,2,1691,19.63,2,7,1,4,1,2,0,1,1,0,1,0,1,0,6
35307,2,2008-12-20,2333,11,1693,1.66667,0,1,0,1,2,2,0,1,1,0,0,0,1,0,2
35308,2,2008-12-20,645,5,1694,32.42,4,7,3,6,4,4,0,5,5,0,1,1,0,1,15
35309,2,2008-12-20,2399,5,1694,27.3833,6,13,3,6,0,0,3,5,8,2,1,0,5,1,15
35310,2,2008-12-20,1989,5,1694,25.15,1,4,0,0,2,2,3,3,6,1,0,2,1,3,4
35311,2,2008-12-20,2210,32,1694,38.4667,14,33,4,13,7,8,2,4,6,7,1,0,4,4,39
35312,2,2008-12-20,4665,32,1694,35.3833,6,13,0,0,0,1,4,15,19,1,1,3,0,2,12
35313,2,2008-12-20,1468,32,1694,28.45,6,14,1,4,1,2,0,5,5,5,0,2,0,2,14
35314,2,2008-12-20,4569,32,1694,40.8667,1,8,1,7,0,0,1,3,4,3,1,0,2,2,3
35315,2,2008-12-20,279,5,1694,15.3333,0,7,0,3,2,2,1,1,2,2,0,0,1,0,2
35316,2,2008-12-20,4333,32,1694,16.2833,6,12,5,11,0,0,0,4,4,0,2,2,2,2,17
35317,2,2008-12-20,1665,32,1694,33.6,4,11,1,3,0,1,3,4,7,0,1,0,2,2,9
35318,2,2008-12-20,500,42,1695,32.7667,6,15,1,6,1,2,0,5,5,7,1,0,2,2,14
35319,2,2008-12-20,658,42,1695,34.8833,11,14,3,6,3,4,1,13,14,12,1,0,3,2,28
35320,2,2008-12-20,1095,42,1695,22.5417,3,3,0,0,1,1,0,1,1,1,0,0,2,0,7
35321,2,2008-12-20,2336,16,1695,37.7333,7,13,0,1,2,2,0,4,4,3,0,0,2,4,16
35322,2,2008-12-20,976,42,1695,29.1267,7,14,1,3,3,4,3,3,6,1,2,0,1,4,18
35323,2,2008-12-20,3933,11,1693,19.2183,3,8,0,2,0,0,0,1,1,2,0,0,1,1,6
35324,2,2008-12-20,4011,32,1694,33.1,4,8,1,4,4,6,0,0,0,0,3,0,1,3,13
35325,2,2008-12-20,990,5,1694,30.6317,6,9,0,1,4,6,0,10,10,6,4,1,2,4,16
35326,2,2008-12-20,3486,32,1694,13.85,0,3,0,3,0,0,1,0,1,2,0,1,0,2,0
35327,2,2008-12-20,4481,5,1694,21.0,4,7,2,4,0,0,0,1,1,0,0,0,0,1,10
35328,2,2008-12-20,2245,11,1693,36.945,1,3,0,1,1,2,1,5,6,3,1,0,0,6,3
35329,2,2008-12-20,1284,5,1694,34.3833,6,13,4,7,6,6,0,7,7,3,0,1,2,2,22
35330,2,2008-12-20,2908,11,1693,29.8667,7,9,2,3,1,1,1,2,3,3,0,1,0,3,17
35331,2,2008-12-20,210,11,1693,12.4833,1,3,0,1,0,0,0,3,3,0,0,0,0,3,2
35332,2,2008-12-20,130,11,1693,27.2033,3,6,1,2,1,3,2,2,4,2,1,0,0,1,8
35333,2,2008-12-20,2736,11,1693,39.95,7,21,3,9,5,7,3,11,14,2,1,2,1,4,22
35334,2,2008-12-20,3690,31,1693,37.4967,7,12,0,0,4,7,2,9,11,10,2,2,1,4,18
35335,2,2008-12-20,3101,31,1693,15.75,4,7,2,5,0,0,0,4,4,1,0,0,0,2,10
35336,2,2008-12-20,1748,31,1693,28.7583,3,6,1,3,2,3,0,4,4,1,3,1,2,3,9
35337,2,2008-12-20,3317,11,1693,13.0,5,11,2,5,0,0,0,2,2,5,0,0,0,3,12
35338,2,2008-12-20,393,31,1693,38.9667,4,14,3,6,8,8,1,5,6,2,0,0,0,0,19
35339,2,2008-12-20,3560,5,1694,21.7667,4,8,0,3,3,5,2,10,12,1,0,1,1,0,11
35340,2,2008-12-20,2853,31,1693,36.3683,3,10,3,10,0,0,0,6,6,1,0,0,0,2,9
35341,2,2008-12-20,2769,31,1693,26.9767,5,6,3,4,4,4,1,7,8,1,1,0,0,1,17
35342,2,2008-12-20,4334,31,1693,37.6667,5,14,3,6,0,0,0,6,6,4,1,0,3,4,13
35343,2,2008-12-20,2027,5,1694,4.96667,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0
35344,2,2008-12-20,4226,31,1693,43.0167,8,22,1,6,10,12,1,3,4,7,1,0,2,2,27
35345,2,2008-12-20,256,5,1694,26.965,10,21,0,4,0,0,2,2,4,12,0,0,2,2,20
35346,2,2008-12-21,2250,24,1702,28.15,6,14,3,7,1,1,0,1,1,4,1,0,0,2,16
35347,2,2008-12-21,2389,0,1703,27.2033,2,9,1,3,3,4,0,0,0,8,0,0,4,4,8
35348,2,2008-12-21,885,30,1703,22.65,1,2,0,1,0,0,0,3,3,4,1,0,2,2,2
35349,2,2008-12-21,810,30,1703,29.4667,9,11,4,5,3,3,1,4,5,5,1,0,6,3,25
35350,2,2008-12-21,2569,30,1703,22.1,7,13,1,2,2,3,1,5,6,2,0,0,2,5,17
35351,2,2008-12-21,3727,30,1703,33.8333,5,11,1,5,4,4,0,5,5,3,1,0,0,0,15
35352,2,2008-12-21,3,30,1703,25.9,4,5,0,0,1,2,0,5,5,1,2,1,6,5,9
35353,2,2008-12-21,3103,30,1703,33.3167,8,11,2,5,1,1,0,4,4,4,2,0,3,2,19
35354,2,2008-12-21,1661,24,1702,32.75,7,11,1,2,6,7,1,10,11,3,2,1,1,2,21
35355,2,2008-12-21,1305,30,1703,31.4167,2,7,1,2,2,2,0,2,2,5,1,0,2,1,7
35356,2,2008-12-21,2567,30,1703,10.2333,0,1,0,1,1,1,0,4,4,1,0,0,2,0,1
35357,2,2008-12-21,1429,30,1703,2.73333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35358,2,2008-12-21,1764,24,1702,24.85,4,8,2,3,7,7,0,1,1,8,1,0,1,2,17
35359,2,2008-12-21,3524,21,1702,40.1167,12,20,4,7,1,2,2,2,4,8,1,1,4,1,29
35360,2,2008-12-21,4513,24,1702,33.2,3,13,1,5,2,4,1,3,4,2,1,0,2,3,9
35361,2,2008-12-21,682,24,1702,29.4333,8,15,2,5,2,2,1,8,9,2,1,0,2,2,20
35362,2,2008-12-21,1947,24,1702,23.5667,5,9,4,6,0,0,1,2,3,1,1,0,0,1,14
35363,2,2008-12-21,653,24,1702,29.6333,4,6,0,0,2,4,1,1,2,7,1,1,3,1,10
35364,2,2008-12-21,2659,24,1702,18.5667,5,6,2,3,1,1,3,3,6,1,0,0,0,1,13
35365,2,2008-12-21,2514,21,1702,28.5,4,5,0,0,2,2,2,5,7,3,0,1,2,3,10
35366,2,2008-12-21,1007,21,1702,26.9,9,16,3,7,0,1,2,4,6,6,1,0,3,5,21
35367,2,2008-12-21,3112,21,1702,35.8833,9,16,5,9,0,0,0,2,2,3,0,1,0,2,23
35368,2,2008-12-21,3884,21,1702,8.26667,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2
35369,2,2008-12-21,1914,21,1702,27.05,3,7,2,4,1,3,2,3,5,6,1,0,2,2,9
35370,2,2008-12-21,201,30,1703,1.95,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
35371,2,2008-12-21,4518,21,1702,30.5167,7,15,4,11,2,2,0,5,5,1,2,0,2,2,20
35372,2,2008-12-21,2668,24,1702,19.85,4,7,2,3,0,0,0,2,2,4,0,0,0,1,10
35373,2,2008-12-21,3907,0,1703,29.7167,7,9,0,0,0,1,0,5,5,2,6,0,3,2,14
35374,2,2008-12-21,500,42,1704,32.6167,5,14,2,6,2,2,3,3,6,4,0,0,1,2,14
35375,2,2008-12-21,3954,0,1703,18.2667,2,4,0,1,1,2,1,1,2,0,1,0,0,1,5
35376,2,2008-12-21,2008,21,1702,19.5,1,3,0,0,0,0,2,3,5,3,1,1,2,3,2
35377,2,2008-12-21,2026,35,1704,14.28,4,6,1,1,0,0,1,3,4,1,0,0,3,2,9
35378,2,2008-12-21,2781,35,1704,25.3833,5,13,0,3,0,0,3,4,7,11,1,0,0,2,10
35379,2,2008-12-21,2963,35,1704,35.7667,3,12,1,6,0,0,1,2,3,1,0,0,2,1,7
35380,2,2008-12-21,4034,35,1704,24.57,4,5,0,0,0,0,3,4,7,0,1,1,1,4,8
35381,2,2008-12-21,2061,35,1704,36.3333,8,19,1,6,3,3,2,7,9,2,1,0,1,2,20
35382,2,2008-12-21,2790,35,1704,22.0167,5,8,0,2,0,0,2,2,4,1,0,0,0,1,10
35383,2,2008-12-21,71,35,1704,6.88333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35384,2,2008-12-21,2080,35,1704,34.8167,8,18,3,9,3,4,1,4,5,0,1,0,3,3,22
35385,2,2008-12-21,4248,35,1704,16.1667,3,6,0,0,0,0,0,3,3,0,1,1,1,2,6
35386,2,2008-12-21,2368,42,1704,38.45,5,11,2,6,3,4,1,2,3,3,1,0,1,1,15
35387,2,2008-12-21,202,42,1704,10.9333,4,8,0,1,1,1,4,4,8,2,0,1,1,0,9
35388,2,2008-12-21,3030,30,1703,26.4,2,2,1,1,0,0,2,1,3,2,1,2,3,1,5
35389,2,2008-12-21,976,42,1704,34.8,7,16,2,3,0,0,1,8,9,4,2,1,2,1,16
35390,2,2008-12-21,3179,42,1704,26.6867,4,6,1,3,2,2,1,1,2,0,1,1,1,2,11
35391,2,2008-12-21,4128,42,1704,33.5067,6,8,0,0,2,6,3,5,8,6,0,2,0,2,14
35392,2,2008-12-21,658,42,1704,35.8067,10,22,2,5,3,4,3,7,10,5,1,1,2,1,25
35393,2,2008-12-21,4626,42,1704,11.8167,2,3,1,2,0,0,0,1,1,0,0,0,0,0,5
35394,2,2008-12-21,3215,0,1703,22.0633,3,8,1,3,4,6,2,0,2,3,2,0,5,1,11
35395,2,2008-12-21,4195,0,1703,34.5,6,15,0,5,1,1,1,4,5,5,1,0,2,1,13
35396,2,2008-12-21,528,0,1703,24.3983,3,6,1,2,0,0,1,2,3,0,0,0,0,0,7
35397,2,2008-12-21,4392,0,1703,16.285,1,7,1,6,2,2,0,0,0,1,2,0,1,1,5
35398,2,2008-12-21,739,0,1703,19.55,2,3,1,1,2,2,0,0,0,1,0,1,2,3,7
35399,2,2008-12-21,4278,0,1703,26.1817,3,7,1,4,0,0,0,2,2,3,1,0,2,2,7
35400,2,2008-12-21,4463,0,1703,10.5833,1,3,0,0,0,0,1,4,5,0,0,0,1,1,2
35401,2,2008-12-21,2280,0,1703,11.2517,0,5,0,0,0,0,1,0,1,1,1,0,0,1,0
35402,2,2008-12-21,1095,42,1704,15.3833,1,6,0,2,0,0,1,0,1,3,0,0,1,0,2
35403,2,2008-12-21,1338,21,1702,23.2667,1,4,1,4,0,2,1,5,6,4,0,3,1,2,3
35404,2,2008-12-21,2923,35,1704,23.7833,4,6,2,4,3,3,1,4,5,4,4,0,0,2,13
35405,2,2008-12-21,698,17,1701,26.8667,4,11,0,2,3,5,2,1,3,2,1,0,1,1,11
35406,2,2008-12-21,1382,34,1700,21.7167,6,9,0,0,1,3,5,6,11,2,1,0,2,0,13
35407,2,2008-12-21,909,41,1699,29.3,6,11,0,1,7,10,6,6,12,2,0,1,0,3,19
35408,2,2008-12-21,1901,41,1699,25.2667,1,12,0,3,1,2,0,2,2,3,1,0,1,3,3
35409,2,2008-12-21,757,41,1699,37.3333,3,18,3,14,3,6,0,6,6,4,2,2,3,2,12
35410,2,2008-12-21,4217,41,1699,34.995,4,12,1,6,1,1,0,4,4,1,0,0,1,3,10
35411,2,2008-12-21,2339,41,1699,27.7,5,10,0,0,1,2,8,9,17,2,0,1,2,4,11
35412,2,2008-12-21,1783,41,1699,17.6717,0,6,0,2,1,2,1,2,3,1,0,0,1,2,1
35413,2,2008-12-21,1177,41,1699,3.78333,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
35414,2,2008-12-21,3567,41,1699,3.78333,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2
35415,2,2008-12-21,1356,41,1699,25.0,5,13,0,4,4,4,1,4,5,3,0,0,1,1,14
35416,2,2008-12-21,1200,41,1699,3.78333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35417,2,2008-12-21,3786,41,1699,27.6,2,4,1,1,4,6,1,5,6,1,1,1,1,3,9
35418,2,2008-12-21,3148,34,1700,24.8333,7,11,2,4,0,0,0,2,2,1,0,0,1,1,16
35419,2,2008-12-21,1697,41,1699,3.78333,1,2,0,0,0,0,0,1,1,1,0,0,0,0,2
35420,2,2008-12-21,1057,37,1699,24.6833,3,9,1,4,2,2,1,5,6,1,3,2,2,1,9
35421,2,2008-12-21,2255,37,1699,25.9333,6,14,2,7,0,2,0,10,10,2,0,5,1,1,14
35422,2,2008-12-21,981,37,1699,21.7833,2,4,2,4,0,0,1,4,5,1,0,0,1,3,6
35423,2,2008-12-21,1194,37,1699,26.3,2,8,0,3,2,2,1,3,4,2,0,0,0,0,6
35424,2,2008-12-21,1308,37,1699,22.6667,6,10,0,1,0,0,0,1,1,8,0,0,0,2,12
35425,2,2008-12-21,4698,37,1699,25.3333,4,11,1,5,2,2,1,0,1,7,1,0,1,3,11
35426,2,2008-12-21,52,37,1699,7.96667,1,1,0,0,0,0,1,1,2,1,0,2,1,3,2
35427,2,2008-12-21,3196,37,1699,21.8167,4,8,1,4,0,0,0,2,2,1,2,0,0,1,9
35428,2,2008-12-21,3783,37,1699,3.06667,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
35429,2,2008-12-21,2392,26,1701,18.2333,1,5,1,5,0,0,0,2,2,1,1,0,1,2,3
35430,2,2008-12-21,4040,37,1699,2.36667,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
35431,2,2008-12-21,2618,37,1699,34.0667,5,10,0,0,2,2,2,10,12,4,0,0,0,5,12
35432,2,2008-12-21,1716,37,1699,3.06667,1,3,1,2,0,0,0,1,1,1,0,0,1,0,3
35433,2,2008-12-21,28,34,1700,4.3,1,2,1,1,0,0,1,2,3,0,1,0,1,1,3
35434,2,2008-12-21,644,37,1699,20.95,6,10,2,5,9,10,1,5,6,2,0,0,2,4,23
35435,2,2008-12-21,884,34,1700,4.56667,0,3,0,2,0,0,1,1,2,0,0,0,1,0,0
35436,2,2008-12-21,3348,34,1700,22.9783,3,6,0,2,2,2,0,5,5,1,1,0,2,2,8
35437,2,2008-12-21,4179,26,1701,3.4,0,0,0,0,2,2,0,3,3,0,0,0,0,0,2
35438,2,2008-12-21,2076,26,1701,36.45,9,22,3,11,9,11,1,5,6,7,2,0,6,2,30
35439,2,2008-12-21,4263,26,1701,21.0033,3,10,1,4,0,0,0,1,1,2,1,0,0,4,7
35440,2,2008-12-21,2926,26,1701,21.15,3,4,0,0,4,4,0,3,3,0,0,1,0,2,10
35441,2,2008-12-21,341,26,1701,23.4833,2,7,1,3,0,0,1,3,4,2,1,1,3,1,5
35442,2,2008-12-21,1941,26,1701,26.78,4,10,2,5,2,2,1,4,5,1,1,1,1,5,12
35443,2,2008-12-21,22,17,1701,15.3833,1,2,0,0,1,2,3,2,5,1,1,1,5,1,3
35444,2,2008-12-21,3986,17,1701,36.9333,12,21,4,10,4,7,1,12,13,7,1,3,4,1,32
35445,2,2008-12-21,4332,17,1701,20.8967,2,8,0,5,6,6,1,5,6,0,2,0,0,1,10
35446,2,2008-12-21,3293,17,1701,16.8,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
35447,2,2008-12-21,2477,17,1701,26.02,4,10,1,4,2,2,1,6,7,5,2,0,2,1,11
35448,2,2008-12-21,3146,17,1701,15.1667,0,2,0,2,2,2,1,1,2,1,1,0,0,2,2
35449,2,2008-12-21,455,17,1701,23.9333,1,6,0,2,1,2,0,0,0,1,3,0,3,4,3
35450,2,2008-12-21,2144,34,1700,18.6883,1,1,0,0,0,0,0,7,7,2,1,1,0,3,2
35451,2,2008-12-21,4222,17,1701,22.5333,1,1,0,0,0,0,2,5,7,1,1,3,2,4,2
35452,2,2008-12-21,4088,26,1701,29.2933,3,10,1,6,3,4,2,3,5,0,1,1,3,3,10
35453,2,2008-12-21,3283,26,1701,23.3733,4,8,1,2,0,0,2,5,7,3,0,0,1,3,9
35454,2,2008-12-21,1085,26,1701,36.8333,2,10,2,6,2,2,1,5,6,2,1,1,4,5,8
35455,2,2008-12-21,1373,34,1700,18.2833,2,5,1,3,1,1,0,3,3,1,1,0,1,2,6
35456,2,2008-12-21,382,34,1700,4.3,1,4,0,2,0,0,1,1,2,0,0,0,0,1,2
35457,2,2008-12-21,1127,34,1700,21.9833,3,9,0,0,2,2,4,4,8,1,0,0,0,1,8
35458,2,2008-12-21,4170,34,1700,25.0117,4,12,0,1,0,0,0,6,6,4,2,0,3,4,8
35459,2,2008-12-21,2937,34,1700,14.455,2,5,0,1,2,2,0,2,2,0,1,0,2,1,6
35460,2,2008-12-21,452,34,1700,29.1667,4,6,3,4,2,2,0,0,0,4,0,0,0,2,13
35461,2,2008-12-21,4620,17,1701,35.4667,11,23,0,6,5,7,2,11,13,3,1,2,5,5,27
35462,2,2008-12-21,3469,34,1700,29.7167,9,21,2,4,4,6,0,0,0,6,1,0,3,5,24
35463,2,2008-12-22,336,32,1709,40.2333,11,25,1,7,8,9,2,8,10,4,1,1,5,1,31
35464,2,2008-12-22,3878,32,1709,6.46667,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0
35465,2,2008-12-22,2908,11,1710,28.565,4,7,2,5,0,0,1,6,7,0,0,1,1,6,10
35466,2,2008-12-22,4011,32,1709,28.8667,6,11,4,9,1,4,0,3,3,1,1,0,0,1,17
35467,2,2008-12-22,4665,32,1709,40.02,7,9,0,0,1,4,3,12,15,5,1,3,4,2,15
35468,2,2008-12-22,1468,32,1709,11.3833,1,5,0,2,0,0,0,2,2,2,1,0,0,2,2
35469,2,2008-12-22,4569,32,1709,38.0833,3,6,2,5,1,2,2,9,11,0,2,0,1,4,9
35470,2,2008-12-22,2358,11,1710,32.3333,4,9,1,2,4,4,1,3,4,11,1,0,2,2,13
35471,2,2008-12-22,2975,11,1710,18.68,5,6,1,1,2,2,0,3,3,2,4,1,0,1,13
35472,2,2008-12-22,130,11,1710,19.1717,1,6,0,4,2,2,1,7,8,1,0,1,0,5,4
35473,2,2008-12-22,3933,11,1710,26.325,9,15,4,8,4,4,0,5,5,4,0,0,4,1,26
35474,2,2008-12-22,743,11,1710,24.2617,1,10,0,5,4,6,0,4,4,1,0,0,4,1,6
35475,2,2008-12-22,2210,32,1709,36.2167,10,29,4,13,4,4,3,5,8,7,1,1,2,3,28
