,Season,Date,HID,AID,N,POFF,Open,OddsH,OddsA,H,A,HSC,ASC,HFGM,AFGM,HFGA,AFGA,HFG3M,AFG3M,HFG3A,AFG3A,HFTM,AFTM,HFTA,AFTA,HORB,AORB,HDRB,ADRB,HRB,ARB,HAST,AAST,HSTL,ASTL,HBLK,ABLK,HTOV,ATOV,HPF,APF
1709,2,2008-12-22,32,14,0,0,2008-12-21,1.1420612896914621,5.581868551146402,1,0,109,107,40.0,39.0,98.0,91.0,11.0,12.0,43.0,33.0,18.0,17.0,27.0,20.0,14.0,8.0,44.0,45.0,58.0,53.0,20.0,23.0,9.0,5.0,6.0,4.0,13.0,18.0,19.0,22.0
1710,2,2008-12-22,2,11,0,0,2008-12-21,1.1560896178882525,5.2514279926649525,0,1,116,120,44.0,41.0,105.0,88.0,11.0,16.0,41.0,41.0,17.0,22.0,24.0,27.0,15.0,8.0,37.0,44.0,52.0,52.0,29.0,27.0,8.0,5.0,4.0,6.0,9.0,14.0,23.0,23.0
1711,2,2008-12-22,33,15,0,0,2008-12-21,1.0468521794689736,10.668502409011083,1,0,133,113,52.0,44.0,89.0,90.0,16.0,12.0,32.0,35.0,13.0,13.0,17.0,17.0,6.0,9.0,35.0,30.0,41.0,39.0,31.0,30.0,7.0,6.0,2.0,1.0,7.0,11.0,19.0,15.0
1712,2,2008-12-23,35,26,0,0,2008-12-22,1.7340498700839622,2.0332451567008762,1,0,143,120,53.0,45.0,95.0,99.0,13.0,15.0,28.0,43.0,24.0,15.0,31.0,20.0,13.0,9.0,42.0,27.0,55.0,36.0,30.0,20.0,7.0,7.0,6.0,3.0,12.0,11.0,21.0,21.0
1713,2,2008-12-23,29,43,0,0,2008-12-22,1.095255764382469,7.180919148968011,1,0,120,99,45.0,41.0,89.0,102.0,14.0,10.0,32.0,35.0,16.0,7.0,22.0,10.0,6.0,16.0,38.0,34.0,44.0,50.0,23.0,30.0,14.0,11.0,4.0,3.0,16.0,20.0,15.0,23.0
1714,2,2008-12-23,37,17,0,0,2008-12-22,1.7766595255510613,1.9756712112305879,1,0,105,102,41.0,43.0,85.0,91.0,10.0,8.0,25.0,31.0,13.0,8.0,20.0,17.0,13.0,14.0,30.0,28.0,43.0,42.0,22.0,28.0,9.0,5.0,6.0,6.0,13.0,13.0,21.0,19.0
1715,2,2008-12-23,21,34,0,0,2008-12-22,2.1280203481991284,1.672778806454504,0,1,101,108,37.0,40.0,107.0,96.0,11.0,11.0,40.0,39.0,16.0,17.0,24.0,23.0,16.0,6.0,42.0,48.0,58.0,54.0,20.0,25.0,3.0,3.0,9.0,10.0,9.0,13.0,19.0,22.0
1716,2,2008-12-23,41,30,0,0,2008-12-22,1.6793575161585619,2.117075520349447,1,0,110,102,39.0,38.0,81.0,91.0,13.0,14.0,30.0,39.0,19.0,12.0,27.0,13.0,16.0,10.0,35.0,23.0,51.0,33.0,26.0,23.0,5.0,10.0,8.0,5.0,19.0,10.0,18.0,22.0
1717,2,2008-12-23,36,24,0,0,2008-12-22,1.35811971646352,3.069938575136996,1,0,109,102,42.0,42.0,90.0,93.0,15.0,7.0,36.0,35.0,10.0,11.0,16.0,15.0,10.0,4.0,48.0,37.0,58.0,41.0,27.0,21.0,3.0,6.0,3.0,5.0,14.0,3.0,16.0,18.0
1718,2,2008-12-24,3,0,0,0,2008-12-23,1.2213554371336939,4.179649392216246,1,0,122,112,44.0,41.0,97.0,103.0,9.0,16.0,31.0,38.0,25.0,14.0,28.0,23.0,14.0,17.0,43.0,33.0,57.0,50.0,19.0,24.0,6.0,7.0,8.0,7.0,11.0,8.0,22.0,23.0
1719,2,2008-12-24,15,41,0,0,2008-12-23,1.973278540537507,1.7785314280030953,1,0,100,98,40.0,37.0,74.0,91.0,7.0,13.0,26.0,37.0,13.0,11.0,17.0,18.0,10.0,15.0,38.0,20.0,48.0,35.0,25.0,25.0,7.0,12.0,3.0,3.0,25.0,9.0,21.0,20.0
1720,2,2008-12-24,39,31,0,0,2008-12-23,1.3980596575317386,2.875953092826908,0,1,104,108,38.0,40.0,90.0,85.0,12.0,12.0,39.0,31.0,16.0,16.0,18.0,20.0,15.0,11.0,26.0,36.0,41.0,47.0,24.0,26.0,9.0,6.0,5.0,4.0,13.0,16.0,17.0,14.0
1721,2,2008-12-24,13,21,0,0,2008-12-23,1.293595813801855,3.480744349219019,0,1,99,107,36.0,38.0,95.0,86.0,10.0,14.0,39.0,33.0,17.0,17.0,27.0,21.0,12.0,11.0,31.0,44.0,43.0,55.0,20.0,23.0,9.0,6.0,3.0,4.0,11.0,19.0,18.0,19.0
1722,2,2008-12-24,42,24,0,0,2008-12-23,1.2535138577915743,3.8262635551053115,1,0,113,104,40.0,37.0,84.0,87.0,11.0,11.0,27.0,29.0,22.0,19.0,25.0,21.0,14.0,8.0,38.0,27.0,52.0,35.0,28.0,25.0,8.0,9.0,3.0,5.0,19.0,13.0,17.0,19.0
1723,2,2008-12-24,23,6,0,0,2008-12-23,1.3588683542511182,3.065947603736092,0,1,109,110,34.0,39.0,95.0,97.0,14.0,11.0,45.0,37.0,27.0,21.0,32.0,24.0,14.0,11.0,41.0,42.0,55.0,53.0,21.0,25.0,8.0,10.0,7.0,6.0,16.0,15.0,20.0,24.0
1724,2,2008-12-24,16,25,0,0,2008-12-23,1.2107239840925512,4.316316419479754,1,0,126,122,46.0,50.0,84.0,99.0,7.0,10.0,24.0,26.0,27.0,12.0,34.0,15.0,6.0,15.0,29.0,32.0,35.0,47.0,25.0,27.0,6.0,5.0,6.0,2.0,12.0,15.0,16.0,25.0
1725,2,2008-12-24,5,33,0,0,2008-12-23,2.3665995403589632,1.5541796250885302,0,1,99,112,39.0,39.0,87.0,91.0,6.0,13.0,35.0,35.0,15.0,21.0,22.0,24.0,10.0,12.0,38.0,35.0,48.0,47.0,19.0,27.0,7.0,9.0,6.0,6.0,15.0,12.0,17.0,20.0
1726,2,2008-12-24,11,19,0,0,2008-12-23,1.643460866872636,2.179340973549532,0,1,103,109,34.0,35.0,87.0,86.0,15.0,12.0,43.0,38.0,20.0,27.0,25.0,30.0,10.0,14.0,32.0,40.0,42.0,54.0,23.0,13.0,7.0,3.0,10.0,4.0,8.0,16.0,20.0,21.0
1727,2,2008-12-25,14,34,0,0,2008-12-24,1.700643632618606,2.0829865441299487,1,0,118,105,43.0,35.0,96.0,83.0,13.0,7.0,33.0,36.0,19.0,28.0,23.0,30.0,13.0,6.0,34.0,41.0,47.0,47.0,26.0,16.0,10.0,9.0,8.0,3.0,11.0,18.0,19.0,21.0
1728,2,2008-12-25,2,17,0,0,2008-12-24,1.290926805434876,3.5011651679508082,1,0,111,104,36.0,37.0,77.0,80.0,16.0,12.0,39.0,35.0,23.0,18.0,32.0,23.0,8.0,7.0,32.0,31.0,40.0,38.0,22.0,24.0,14.0,4.0,7.0,6.0,14.0,19.0,25.0,24.0
1729,2,2008-12-25,26,36,0,0,2008-12-24,2.7948468409908873,1.4172202477641012,0,1,106,111,39.0,39.0,90.0,83.0,11.0,6.0,29.0,24.0,17.0,27.0,19.0,38.0,6.0,13.0,34.0,40.0,40.0,53.0,24.0,18.0,8.0,8.0,1.0,6.0,16.0,19.0,27.0,17.0
1730,2,2008-12-25,29,32,0,0,2008-12-24,1.4685348129755436,2.6075539566518473,0,1,117,122,43.0,43.0,86.0,86.0,16.0,14.0,37.0,37.0,15.0,22.0,19.0,29.0,7.0,10.0,31.0,33.0,38.0,43.0,23.0,23.0,10.0,9.0,7.0,4.0,18.0,18.0,24.0,20.0
1731,2,2008-12-26,19,5,0,0,2008-12-25,1.139759425040187,5.641011769075383,1,0,114,93,45.0,34.0,86.0,85.0,9.0,11.0,27.0,31.0,15.0,14.0,21.0,19.0,13.0,11.0,38.0,25.0,51.0,36.0,24.0,21.0,13.0,13.0,9.0,2.0,20.0,25.0,19.0,16.0
1732,2,2008-12-26,0,21,0,0,2008-12-25,1.434596661122535,2.7269197020271942,1,0,106,102,36.0,39.0,83.0,93.0,10.0,9.0,33.0,34.0,24.0,15.0,25.0,23.0,10.0,13.0,37.0,35.0,47.0,48.0,25.0,23.0,10.0,8.0,4.0,5.0,18.0,18.0,24.0,19.0
1733,2,2008-12-26,3,24,0,0,2008-12-25,1.4212516300725326,2.7786346058459523,1,0,118,103,42.0,39.0,84.0,106.0,17.0,7.0,36.0,28.0,17.0,18.0,19.0,26.0,11.0,18.0,43.0,30.0,54.0,48.0,16.0,21.0,4.0,14.0,11.0,5.0,21.0,10.0,24.0,16.0
1734,2,2008-12-26,16,43,0,0,2008-12-25,1.1795372961864008,4.793257547706752,1,0,126,108,49.0,38.0,87.0,87.0,10.0,11.0,24.0,32.0,18.0,21.0,21.0,23.0,8.0,12.0,33.0,25.0,41.0,37.0,23.0,26.0,7.0,9.0,7.0,4.0,15.0,16.0,23.0,29.0
1735,2,2008-12-26,42,13,0,0,2008-12-25,1.1425107583527925,5.5704941168036965,1,0,109,100,44.0,36.0,89.0,87.0,10.0,10.0,28.0,42.0,11.0,18.0,12.0,27.0,10.0,16.0,34.0,30.0,44.0,46.0,27.0,20.0,9.0,8.0,5.0,8.0,16.0,14.0,22.0,15.0
1736,2,2008-12-26,33,23,0,0,2008-12-25,1.1049226377914187,6.765761008627463,1,0,122,118,38.0,40.0,78.0,87.0,12.0,14.0,30.0,39.0,34.0,24.0,44.0,32.0,6.0,8.0,36.0,31.0,42.0,39.0,26.0,24.0,6.0,6.0,3.0,1.0,17.0,15.0,25.0,28.0
1737,2,2008-12-26,15,25,0,0,2008-12-25,1.872136215593151,1.8662912453657645,1,0,114,107,40.0,44.0,92.0,102.0,17.0,14.0,37.0,41.0,17.0,5.0,23.0,7.0,16.0,10.0,44.0,36.0,60.0,46.0,26.0,31.0,4.0,9.0,10.0,8.0,16.0,7.0,12.0,17.0
1738,2,2008-12-26,37,30,0,0,2008-12-25,1.2388188018157342,3.977681521606216,1,0,119,105,45.0,41.0,86.0,91.0,14.0,10.0,31.0,32.0,15.0,13.0,18.0,15.0,7.0,13.0,32.0,28.0,39.0,41.0,34.0,25.0,5.0,4.0,7.0,6.0,9.0,12.0,15.0,15.0
1739,2,2008-12-26,31,35,0,0,2008-12-25,1.060283907629773,9.358214824406208,1,0,129,114,43.0,41.0,77.0,94.0,18.0,10.0,38.0,34.0,25.0,22.0,34.0,33.0,9.0,13.0,42.0,28.0,51.0,41.0,34.0,23.0,6.0,11.0,3.0,2.0,18.0,8.0,22.0,25.0
1740,2,2008-12-26,39,11,0,0,2008-12-25,1.4045197120464532,2.847831719608425,0,1,98,117,38.0,43.0,90.0,83.0,10.0,14.0,34.0,33.0,12.0,17.0,18.0,22.0,11.0,8.0,35.0,41.0,46.0,49.0,25.0,23.0,9.0,10.0,2.0,4.0,15.0,16.0,16.0,17.0
1741,2,2008-12-27,39,23,0,0,2008-12-26,1.1669286224903148,5.026755629248848,1,0,125,108,49.0,36.0,94.0,88.0,14.0,7.0,33.0,31.0,13.0,29.0,21.0,34.0,16.0,7.0,37.0,31.0,53.0,38.0,28.0,18.0,7.0,7.0,4.0,3.0,14.0,11.0,26.0,21.0
1742,2,2008-12-27,34,26,0,0,2008-12-26,1.1597764648062534,5.1722755099929865,1,0,122,112,46.0,39.0,100.0,105.0,11.0,11.0,30.0,48.0,19.0,23.0,28.0,27.0,12.0,14.0,49.0,38.0,61.0,52.0,23.0,17.0,8.0,7.0,4.0,5.0,16.0,10.0,18.0,22.0
1743,2,2008-12-27,3,13,0,0,2008-12-26,1.2418217042006268,3.9454624843104353,1,0,113,106,40.0,38.0,94.0,87.0,13.0,15.0,35.0,37.0,20.0,15.0,25.0,16.0,12.0,7.0,33.0,32.0,45.0,39.0,19.0,16.0,9.0,8.0,13.0,8.0,15.0,17.0,21.0,18.0
1744,2,2008-12-27,35,2,0,0,2008-12-26,7.248160971595733,1.093810711636004,0,1,102,123,39.0,41.0,97.0,85.0,9.0,18.0,30.0,43.0,15.0,23.0,21.0,35.0,9.0,8.0,38.0,44.0,47.0,52.0,23.0,26.0,10.0,9.0,6.0,14.0,15.0,19.0,27.0,16.0
1745,2,2008-12-27,25,30,0,0,2008-12-26,1.6841609668925661,2.10920896931312,1,0,119,115,40.0,43.0,83.0,100.0,15.0,11.0,35.0,36.0,24.0,18.0,29.0,24.0,8.0,18.0,36.0,33.0,44.0,51.0,32.0,22.0,8.0,10.0,6.0,3.0,14.0,13.0,16.0,23.0
1746,2,2008-12-27,5,6,0,0,2008-12-26,1.3197781222168978,3.2963944974650206,0,1,107,119,40.0,40.0,87.0,77.0,16.0,18.0,35.0,35.0,11.0,21.0,12.0,25.0,6.0,11.0,23.0,35.0,29.0,46.0,30.0,21.0,14.0,8.0,4.0,4.0,16.0,21.0,20.0,13.0
1747,2,2008-12-27,14,29,0,0,2008-12-26,2.3561967135069546,1.5585267692265994,0,1,109,134,42.0,54.0,82.0,99.0,10.0,12.0,28.0,36.0,15.0,14.0,19.0,19.0,4.0,13.0,32.0,30.0,36.0,43.0,24.0,32.0,5.0,11.0,8.0,2.0,18.0,12.0,20.0,19.0
1748,2,2008-12-27,41,36,0,0,2008-12-26,2.091858501966537,1.6949841520594404,0,1,107,114,39.0,39.0,85.0,75.0,12.0,17.0,29.0,34.0,17.0,19.0,22.0,20.0,11.0,8.0,25.0,34.0,36.0,42.0,20.0,27.0,13.0,7.0,4.0,4.0,14.0,21.0,25.0,27.0
1749,2,2008-12-27,43,32,0,0,2008-12-26,3.2086107481064654,1.333736027483501,0,1,125,139,47.0,51.0,91.0,87.0,8.0,19.0,28.0,41.0,23.0,18.0,30.0,23.0,10.0,5.0,31.0,32.0,41.0,37.0,26.0,23.0,5.0,4.0,1.0,5.0,10.0,10.0,18.0,23.0
1750,2,2008-12-28,16,29,0,0,2008-12-27,1.8389830468765012,1.9014567085893146,1,0,118,112,46.0,40.0,97.0,86.0,9.0,11.0,27.0,27.0,17.0,21.0,20.0,24.0,16.0,10.0,33.0,32.0,49.0,42.0,24.0,22.0,10.0,7.0,4.0,2.0,12.0,17.0,20.0,23.0
1751,2,2008-12-28,2,37,0,0,2008-12-27,1.1812889097031678,4.762919201729656,1,0,117,89,44.0,37.0,104.0,100.0,15.0,12.0,44.0,40.0,14.0,3.0,17.0,5.0,16.0,10.0,45.0,38.0,61.0,48.0,31.0,27.0,10.0,7.0,9.0,5.0,10.0,13.0,7.0,15.0
1752,2,2008-12-28,33,11,0,0,2008-12-27,1.3587331993540004,3.0666670100263005,1,0,110,107,37.0,35.0,94.0,90.0,10.0,15.0,34.0,46.0,26.0,22.0,31.0,27.0,14.0,14.0,37.0,39.0,51.0,53.0,21.0,27.0,12.0,6.0,5.0,4.0,12.0,17.0,21.0,22.0
1753,2,2008-12-28,17,42,0,0,2008-12-27,1.3775433209718793,2.9709941066817622,0,1,104,128,39.0,45.0,83.0,92.0,10.0,11.0,29.0,32.0,16.0,27.0,22.0,30.0,18.0,17.0,27.0,27.0,45.0,44.0,18.0,31.0,7.0,13.0,9.0,2.0,19.0,10.0,25.0,19.0
1754,2,2008-12-28,19,41,0,0,2008-12-27,1.1034752464125144,6.824343672799259,1,0,119,93,46.0,33.0,88.0,82.0,14.0,10.0,32.0,34.0,13.0,17.0,16.0,23.0,10.0,2.0,47.0,25.0,57.0,27.0,25.0,26.0,2.0,3.0,9.0,5.0,13.0,6.0,24.0,17.0
1755,2,2008-12-29,24,6,0,0,2008-12-28,1.2811688590083257,3.578695626240646,1,0,103,95,39.0,35.0,81.0,88.0,10.0,13.0,26.0,37.0,15.0,12.0,23.0,15.0,6.0,11.0,40.0,36.0,46.0,47.0,23.0,20.0,10.0,7.0,13.0,5.0,13.0,17.0,15.0,17.0
1756,2,2008-12-29,43,42,0,0,2008-12-28,3.138327654191584,1.3457115840738008,0,1,111,113,42.0,43.0,87.0,78.0,13.0,15.0,37.0,28.0,14.0,12.0,18.0,15.0,9.0,6.0,29.0,33.0,38.0,39.0,29.0,31.0,10.0,10.0,0.0,1.0,17.0,21.0,19.0,24.0
1757,2,2008-12-29,5,39,0,0,2008-12-28,2.217258574175251,1.62329431018518,0,1,109,125,43.0,52.0,84.0,95.0,10.0,12.0,30.0,30.0,13.0,9.0,18.0,11.0,6.0,17.0,24.0,31.0,30.0,48.0,27.0,33.0,9.0,8.0,1.0,8.0,14.0,12.0,14.0,21.0
1758,2,2008-12-29,30,32,0,0,2008-12-28,2.5375578209769722,1.4907753795322105,0,1,104,113,41.0,39.0,87.0,87.0,7.0,15.0,30.0,39.0,15.0,20.0,23.0,23.0,11.0,6.0,38.0,33.0,49.0,39.0,20.0,18.0,4.0,10.0,4.0,3.0,19.0,11.0,24.0,22.0
1759,2,2008-12-29,0,13,0,0,2008-12-28,1.5496127625794305,2.3776922946543877,1,0,113,104,38.0,35.0,87.0,87.0,12.0,11.0,30.0,34.0,25.0,23.0,30.0,29.0,13.0,9.0,42.0,31.0,55.0,40.0,27.0,16.0,11.0,10.0,6.0,7.0,20.0,16.0,27.0,18.0
1760,2,2008-12-29,37,33,0,0,2008-12-28,1.730794416918337,2.03790402172715,1,0,120,115,45.0,43.0,95.0,94.0,18.0,11.0,42.0,40.0,12.0,18.0,20.0,24.0,13.0,12.0,32.0,38.0,45.0,50.0,34.0,30.0,7.0,6.0,8.0,8.0,14.0,16.0,22.0,22.0
1761,2,2008-12-29,25,14,0,0,2008-12-28,1.5887290038189723,2.28786860925604,0,1,115,145,45.0,60.0,96.0,89.0,15.0,15.0,37.0,24.0,10.0,10.0,16.0,14.0,11.0,4.0,24.0,42.0,35.0,46.0,28.0,36.0,7.0,9.0,0.0,4.0,13.0,12.0,19.0,14.0
1762,2,2008-12-29,3,21,0,0,2008-12-28,1.169509298195599,4.976682717580441,0,1,94,102,37.0,38.0,91.0,93.0,4.0,15.0,29.0,35.0,16.0,11.0,18.0,16.0,8.0,13.0,40.0,42.0,48.0,55.0,17.0,23.0,6.0,6.0,6.0,6.0,11.0,13.0,17.0,19.0
1763,2,2008-12-29,15,26,0,0,2008-12-28,1.4920864557294593,2.53361301641426,1,0,121,118,50.0,45.0,96.0,95.0,11.0,15.0,29.0,42.0,10.0,13.0,12.0,17.0,7.0,5.0,36.0,32.0,43.0,37.0,19.0,23.0,8.0,11.0,6.0,7.0,23.0,16.0,16.0,20.0
1764,2,2008-12-29,31,36,0,0,2008-12-28,1.4100930916679622,2.8242145907390763,1,0,107,104,37.0,39.0,90.0,90.0,9.0,12.0,25.0,36.0,24.0,14.0,27.0,18.0,13.0,10.0,43.0,35.0,56.0,45.0,16.0,17.0,8.0,10.0,3.0,6.0,14.0,12.0,16.0,21.0
1765,2,2008-12-29,35,23,0,0,2008-12-28,1.9860785375309833,1.7686154148883324,0,1,115,121,44.0,47.0,93.0,100.0,15.0,10.0,36.0,30.0,12.0,17.0,15.0,30.0,11.0,16.0,33.0,32.0,44.0,48.0,29.0,27.0,4.0,12.0,10.0,7.0,14.0,9.0,25.0,12.0
1766,2,2008-12-31,33,19,0,0,2008-12-30,1.501674144172259,2.505341943512957,0,1,102,118,38.0,46.0,80.0,92.0,8.0,14.0,23.0,33.0,18.0,12.0,22.0,14.0,7.0,13.0,27.0,32.0,34.0,45.0,17.0,26.0,13.0,7.0,7.0,3.0,17.0,19.0,13.0,22.0
1767,2,2008-12-31,39,2,0,0,2008-12-30,2.1767076105651144,1.6449067651641414,1,0,121,109,44.0,45.0,101.0,95.0,21.0,13.0,44.0,33.0,12.0,6.0,15.0,8.0,14.0,8.0,35.0,39.0,49.0,47.0,29.0,23.0,9.0,6.0,7.0,6.0,8.0,10.0,12.0,15.0
1768,2,2008-12-31,42,21,0,0,2008-12-30,1.0858634545229937,7.6457519300774415,0,1,100,112,37.0,41.0,92.0,90.0,12.0,18.0,37.0,43.0,14.0,12.0,18.0,12.0,13.0,14.0,27.0,38.0,40.0,52.0,24.0,23.0,10.0,9.0,4.0,5.0,12.0,19.0,15.0,14.0
1769,2,2008-12-31,0,32,0,0,2008-12-30,3.2897447128261277,1.3207990811267776,1,0,116,104,41.0,37.0,87.0,100.0,9.0,16.0,28.0,51.0,25.0,14.0,28.0,16.0,11.0,14.0,43.0,35.0,54.0,49.0,27.0,19.0,7.0,8.0,8.0,3.0,16.0,12.0,18.0,25.0
1770,2,2008-12-31,17,29,0,0,2008-12-30,1.5481935873782269,2.3811742741755713,0,1,106,111,39.0,39.0,96.0,85.0,12.0,9.0,45.0,25.0,16.0,24.0,21.0,32.0,12.0,13.0,30.0,37.0,42.0,50.0,24.0,24.0,11.0,6.0,10.0,6.0,13.0,16.0,23.0,17.0
1771,2,2009-01-01,16,25,0,0,2008-12-31,1.1528942602011851,5.322472656350605,0,1,97,110,38.0,46.0,92.0,84.0,10.0,10.0,35.0,25.0,11.0,8.0,13.0,11.0,7.0,8.0,27.0,42.0,34.0,50.0,23.0,26.0,11.0,6.0,4.0,8.0,9.0,16.0,14.0,14.0
1772,2,2009-01-01,30,13,0,0,2008-12-31,1.3583492376685544,3.0687134183879157,0,1,104,105,37.0,36.0,107.0,104.0,9.0,10.0,39.0,46.0,21.0,23.0,25.0,29.0,16.0,14.0,51.0,51.0,67.0,65.0,20.0,23.0,8.0,7.0,8.0,5.0,12.0,15.0,23.0,20.0
1773,2,2009-01-01,36,3,0,0,2008-12-31,1.3436359726978655,3.1501967846357775,1,0,121,115,46.0,43.0,81.0,89.0,14.0,15.0,36.0,34.0,15.0,14.0,22.0,19.0,7.0,11.0,34.0,32.0,41.0,43.0,22.0,14.0,3.0,4.0,1.0,1.0,11.0,12.0,18.0,21.0
1774,2,2009-01-01,5,23,0,0,2008-12-31,1.483940381048813,2.5584407761492303,1,0,132,102,46.0,38.0,86.0,92.0,19.0,7.0,48.0,24.0,21.0,19.0,26.0,27.0,11.0,18.0,37.0,26.0,48.0,44.0,32.0,18.0,5.0,7.0,5.0,5.0,15.0,12.0,23.0,25.0
1775,2,2009-01-01,11,14,0,0,2008-12-31,1.2204078169254,4.191379987226788,1,0,102,98,38.0,40.0,90.0,83.0,16.0,8.0,40.0,29.0,10.0,10.0,15.0,15.0,13.0,5.0,39.0,40.0,52.0,45.0,22.0,18.0,7.0,9.0,3.0,7.0,14.0,13.0,11.0,16.0
1776,2,2009-01-01,34,35,0,0,2008-12-31,1.111991098087597,6.4957559868159755,0,1,82,94,21.0,37.0,78.0,92.0,13.0,9.0,50.0,29.0,27.0,11.0,36.0,15.0,9.0,13.0,41.0,47.0,50.0,60.0,17.0,16.0,3.0,6.0,3.0,2.0,13.0,14.0,19.0,27.0
1777,2,2009-01-02,0,43,0,0,2009-01-01,1.3883552133165498,2.9197811883653237,1,0,105,96,38.0,35.0,92.0,75.0,9.0,7.0,27.0,33.0,20.0,19.0,25.0,24.0,11.0,11.0,30.0,38.0,41.0,49.0,22.0,22.0,10.0,6.0,5.0,1.0,11.0,27.0,17.0,21.0
1778,2,2009-01-02,24,39,0,0,2009-01-01,1.9724592474661742,1.7791743626825225,1,0,98,97,37.0,35.0,88.0,87.0,10.0,10.0,30.0,29.0,14.0,17.0,23.0,21.0,10.0,7.0,38.0,38.0,48.0,45.0,26.0,23.0,4.0,10.0,5.0,3.0,16.0,16.0,21.0,22.0
1779,2,2009-01-02,31,37,0,0,2009-01-01,1.4506535299085712,2.6684006780794274,1,0,113,112,40.0,44.0,89.0,90.0,16.0,14.0,38.0,31.0,17.0,10.0,19.0,12.0,14.0,2.0,42.0,32.0,56.0,34.0,29.0,27.0,3.0,8.0,2.0,4.0,13.0,4.0,12.0,16.0
1780,2,2009-01-02,19,15,0,0,2009-01-01,1.0382764862985656,11.746111850335094,1,0,129,117,49.0,44.0,95.0,85.0,14.0,9.0,40.0,23.0,17.0,20.0,19.0,29.0,12.0,6.0,31.0,32.0,43.0,38.0,28.0,22.0,4.0,7.0,10.0,3.0,11.0,11.0,23.0,17.0
1781,2,2009-01-02,41,16,0,0,2009-01-01,2.0082970023661266,1.7519584796340177,0,1,102,104,42.0,40.0,101.0,89.0,7.0,5.0,39.0,31.0,11.0,19.0,18.0,31.0,17.0,10.0,37.0,39.0,54.0,49.0,26.0,19.0,8.0,8.0,4.0,4.0,15.0,14.0,27.0,23.0
1782,2,2009-01-02,26,2,0,0,2009-01-01,6.186826710266072,1.1209772863538072,0,1,86,112,33.0,46.0,91.0,91.0,12.0,11.0,41.0,28.0,8.0,9.0,14.0,13.0,8.0,6.0,38.0,50.0,46.0,56.0,20.0,29.0,10.0,9.0,8.0,8.0,18.0,18.0,18.0,13.0
1783,2,2009-01-03,31,39,0,0,2009-01-02,1.4975154266198891,2.517481653425718,1,0,117,116,42.0,42.0,94.0,89.0,10.0,10.0,28.0,30.0,23.0,22.0,29.0,29.0,8.0,8.0,35.0,39.0,43.0,47.0,26.0,24.0,6.0,5.0,4.0,4.0,8.0,11.0,21.0,24.0
1784,2,2009-01-03,13,15,0,0,2009-01-02,1.2817691151742385,3.57379142725116,0,1,88,94,33.0,32.0,93.0,77.0,8.0,4.0,37.0,20.0,14.0,26.0,19.0,36.0,14.0,14.0,26.0,46.0,40.0,60.0,17.0,13.0,17.0,9.0,8.0,4.0,18.0,29.0,29.0,21.0
1785,2,2009-01-03,42,25,0,0,2009-01-02,1.1300795089720668,5.907246598558333,1,0,119,110,45.0,41.0,93.0,84.0,9.0,9.0,29.0,30.0,20.0,19.0,27.0,25.0,10.0,11.0,33.0,34.0,43.0,45.0,28.0,32.0,9.0,5.0,4.0,5.0,10.0,17.0,20.0,24.0
1786,2,2009-01-03,32,34,0,0,2009-01-02,1.165766147634632,5.04972055799117,1,0,108,98,44.0,37.0,101.0,92.0,13.0,11.0,42.0,39.0,7.0,13.0,16.0,21.0,16.0,9.0,38.0,38.0,54.0,47.0,16.0,24.0,7.0,7.0,6.0,5.0,14.0,15.0,15.0,15.0
1787,2,2009-01-03,19,33,0,0,2009-01-02,1.362259242866806,3.048055689140628,0,1,97,113,31.0,44.0,78.0,84.0,7.0,14.0,32.0,34.0,28.0,11.0,36.0,17.0,7.0,15.0,24.0,38.0,31.0,53.0,18.0,27.0,11.0,8.0,4.0,3.0,15.0,22.0,17.0,32.0
1788,2,2009-01-03,29,36,0,0,2009-01-02,1.2906658125934247,3.5031796372226465,0,1,107,120,35.0,45.0,95.0,86.0,12.0,17.0,40.0,35.0,25.0,13.0,27.0,17.0,16.0,6.0,30.0,41.0,46.0,47.0,22.0,25.0,9.0,4.0,4.0,2.0,8.0,13.0,18.0,20.0
1789,2,2009-01-03,23,35,0,0,2009-01-02,1.268880452225991,3.6832589948868395,0,1,100,107,33.0,38.0,96.0,85.0,10.0,11.0,25.0,31.0,24.0,20.0,31.0,26.0,14.0,11.0,35.0,45.0,49.0,56.0,16.0,25.0,15.0,5.0,3.0,5.0,12.0,22.0,22.0,25.0
1790,2,2009-01-03,3,17,0,0,2009-01-02,1.8926431852124832,1.8470181242984134,0,1,120,128,41.0,47.0,86.0,91.0,15.0,11.0,35.0,32.0,23.0,23.0,27.0,28.0,9.0,11.0,30.0,33.0,39.0,44.0,18.0,32.0,4.0,6.0,8.0,7.0,16.0,11.0,22.0,25.0
1791,2,2009-01-03,30,43,0,0,2009-01-02,1.3109642736909457,3.3554001424247986,0,1,110,112,41.0,45.0,84.0,86.0,12.0,9.0,31.0,26.0,16.0,13.0,24.0,15.0,7.0,7.0,29.0,33.0,36.0,40.0,19.0,30.0,3.0,10.0,4.0,2.0,12.0,14.0,16.0,21.0
1792,2,2009-01-03,21,37,0,0,2009-01-02,2.3254572111195904,1.571749558786586,1,0,120,98,43.0,33.0,93.0,85.0,18.0,6.0,42.0,28.0,16.0,26.0,20.0,29.0,11.0,12.0,38.0,34.0,49.0,46.0,25.0,17.0,9.0,6.0,2.0,2.0,13.0,18.0,18.0,16.0
